"id","participant_id","trial_num","graph_type","graph_fctr","x1","y1","x2","y2","time1","time2","confidence","num_redos","reflection"
"4412","570","4","2","death rate for the world population","14.93","14.93","19.93","21.00","35874","44583","3","0","death rates tend to be exponential from what I learned from economics classes, assuming all things constant."
"4413","570","5","3","population of males over 80","16.07","16.93","19.93","18.00","14010","16289","2","0","none"
"4414","570","6","0","global burglary rates","16.07","20.27","20.13","14.87","15933","20113","2","0","none"
"4415","570","7","1","yields of sunflower seed (kg/hectare)","16.00","11.07","20.07","9.00","11840","13411","3","1","none"
"4416","570","8","2","percentage of workers who will have adequate health service","15.87","13.93","19.93","19.87","8733","11061","2","0","On the assumption that things are remaining constant and health services improve, more workers will have adequate health coverage. Then again, that is a very large assumption with little data to back it up."
"4417","571","1","0","global economy growth rates","15.80","18.13","19.93","10.00","45542","48454","5","1","none"
"4418","571","2","2","amounts spent on advertising directly to children","16.00","16.07","20.13","24.07","16737","52711","6","0","none"
"4419","571","3","1","yields of sunflower seed (kg/hectare)","16.07","11.53","20.00","11.47","12408","20576","4","1","none"
"4420","571","4","3","population of males over 80","16.00","16.47","20.00","16.67","18533","24802","5","1","Look at how the forst three points develope and thinks about hou a grapfic would look like."
"4421","571","5","0","amount of books published","16.07","18.07","20.07","10.07","17792","19854","5","2","none"
"4422","571","6","2","death rate for the world population","15.93","15.93","20.07","24.00","17676","28113","5","0","none"
"4423","571","7","1","traffic accident health rate per 10,000 accidents","16.00","11.60","20.00","11.40","16332","21045","4","5","none"
"4424","571","8","3","cancer death rates","16.00","16.53","20.07","16.73","9674","0","4","1","I looked at how the points developed before and tried to make a prediction of how the next points would develop."
"4425","572","1","1","yields of sunflower seed (kg/hectare)","16.07","11.33","19.93","11.20","14252","16028","6","1","none"
"4426","572","2","2","death rate for the world population","15.93","16.93","19.93","28.80","14949","23701","6","0","none"
"4427","572","3","3","cancer death rates","16.00","16.40","20.07","15.47","7509","10629","7","1","none"
"4428","572","4","0","global economy growth rates","15.87","16.73","19.93","8.47","9806","12317","6","1","It fits the curve."
"4429","572","5","1","students who eat breakfast","15.93","11.33","19.93","11.87","8845","11981","5","0","none"
"4430","572","6","2","percentage of workers who will have adequate health service","16.00","19.47","19.93","31.67","6611","13225","6","0","none"
"4431","572","7","3","population of males over 80","15.93","16.67","19.87","16.47","7844","9709","6","1","none"
"4432","572","8","0","amount of books published","16.00","16.87","20.07","7.13","8458","10618","5","0","Once again, this fits the curve."
"4433","573","1","1","traffic accident health rate per 10,000 accidents","14.93","11.33","19.53","9.00","23227","24281","4","3","none"
"4434","573","2","0","amount of books published","15.20","20.07","19.67","16.27","14019","18087","2","0","none"
"4435","573","3","3","cancer death rates","15.33","17.93","19.80","20.00","17488","18699","6","0","none"
"4436","573","4","2","amounts spent on advertising directly to children","16.00","13.60","19.80","18.60","20812","21971","8","0",
"4437","573","5","1","yields of sunflower seed (kg/hectare)","16.00","11.00","19.60","9.67","11540","12152","1","1","none"
"4438","573","6","0","global burglary rates","15.20","21.20","19.13","16.87","17357","19031","7","1","none"
"4439","573","7","3","population of males over 80","16.07","18.07","19.07","18.13","8302","0","5","2","none"
"4440","573","8","2","percentage of workers who will have adequate health service","15.93","14.67","19.87","20.00","5312","6668","8","0","Following the trends of the graph, they slowly rise, I assume the following will rise"
"4441","574","1","1","students who eat breakfast","15.96","11.50","20.03","11.31","29310","34782","8","0","none"
"4442","574","2","3","cancer death rates","16.03","16.52","20.03","16.77","24974","25005","7","3","none"
"4443","574","3","2","death rate for the world population","16.09","18.04","20.09","33.98","16624","43559","6","0","none"
"4444","574","4","0","amount of books published","15.96","16.14","19.90","0.14","12801","20072","6","0","Following the same pattern of the 3 previous years"
"4445","574","5","1","traffic accident health rate per 10,000 accidents","17.99","2.36","23.01","1.16","59426","59946","1","1","none"
"4446","574","6","3","population of males over 80","16.03","16.39","19.96","16.71","18469","18493","5","1","none"
"4447","574","7","2","amounts spent on advertising directly to children","15.96","17.99","20.03","34.05","21949","29573","6","0","none"
"4448","574","8","0","global burglary rates","16.03","18.11","19.07","10.04","60678","65229","3","0","If following the progression in previous years, it would bring it to zero in 2015, which seems unlikely"
"4449","575","1","2","percentage of workers who will have adequate health service","16.13","17.67","20.00","25.00","22898","24001","7","3","none"
"4450","575","2","0","amount of books published","15.80","20.47","20.00","17.80","12242","15115","7","1","none"
"4451","575","3","1","traffic accident health rate per 10,000 accidents","16.07","11.40","20.20","11.27","13311","15072","8","1","none"
"4452","575","4","3","cancer death rates","16.20","16.67","20.07","17.13","16453","18181","7","1","I try to imagine a function that represents the graph."
"4453","575","5","2","death rate for the world population","16.33","15.93","20.13","26.87","23240","25871","6","0","none"
"4454","575","6","0","global economy growth rates","16.07","18.20","20.07","10.93","10599","18599","6","0","none"
"4455","575","7","1","students who eat breakfast","16.07","11.80","20.13","11.87","7111","9240","8","0","none"
"4456","575","8","3","population of males over 80","16.00","16.93","20.07","17.87","8907","9715","7","2","Same as before, try to imagine a function out of the graph of the 3 dots. Also, i've heard that the world is getting older, so I imagined a line instead of a parabolic curve and i draw my 2 dots a little higher."
"4457","576","1","3","cancer death rates","16.00","16.73","20.00","17.13","32096","37703","6","0","none"
"4458","576","2","0","global burglary rates","16.00","19.87","19.93","16.07","42725","52054","6","2","none"
"4459","576","3","1","students who eat breakfast","16.00","11.20","19.87","11.07","22415","0","4","1","none"
"4460","576","4","2","death rate for the world population","16.00","15.00","19.93","21.13","16367","22471","6","0","Continued trend"
"4461","576","5","3","population of males over 80","16.00","16.73","20.00","16.93","23414","27398","5","0","none"
"4462","576","6","0","global economy growth rates","16.00","20.53","19.93","16.93","17502","23591","5","0","none"
"4463","576","7","1","striped dolphin populations","16.00","11.60","19.93","11.20","20950","26638","5","0","none"
"4464","576","8","2","percentage of workers who will have adequate health service","16.00","14.20","19.87","19.00","13872","17728","5","0","Continued trend"
"4465","577","1","2","amounts spent on advertising directly to children","16.07","16.00","20.00","25.07","35275","38674","6","1","none"
"4466","577","2","0","global burglary rates","16.00","17.87","20.00","10.07","25364","0","6","2","none"
"4467","577","3","1","students who eat breakfast","16.00","11.20","20.07","10.40","16591","21281","7","1","none"
"4468","577","4","3","cancer death rates","16.00","17.20","20.00","19.67","21307","31868","6","0","Given pollution and a host of other environmental factors, cancer will deteriorate."
"4469","577","5","2","percentage of workers who will have adequate health service","16.07","15.47","20.07","22.13","21540","25356","6","0","none"
"4470","577","6","0","amount of books published","16.07","20.00","20.07","18.00","14808","20457","8","0","none"
"4471","577","7","1","yields of sunflower seed (kg/hectare)","16.20","10.13","20.13","10.07","10753","14033","7","1","none"
"4472","577","8","3","population of males over 80","16.07","16.80","20.00","17.07","18341","21415","7","0","The majority of population are now young people. Older men will be fewer and fewer."
"4473","578","1","0","global economy growth rates","15.33","21.47","19.47","11.47","27783","31689","6","0","none"
"4474","578","2","1","yields of sunflower seed (kg/hectare)","15.47","11.53","17.93","10.20","16148","16850","1","0","none"
"4475","578","3","2","amounts spent on advertising directly to children","15.60","14.87","19.47","19.53","11898","15461","5","0","none"
"4476","578","4","3","cancer death rates","16.33","17.60","20.20","19.27","8944","11132","1","0","I'm assuming that stress will continue to grow, given economic and political circumstances, and that that will have a negative effect on health and cancer rates. However, since I have no medical background, it's a guess at best. "
"4477","578","5","0","global burglary rates","17.13","26.00","20.47","29.87","10008","12493","5","0","none"
"4478","578","6","1","students who eat breakfast","15.27","10.87","19.47","9.27","11599","13349","1","0","none"
"4479","578","7","2","death rate for the world population","16.27","12.73","20.27","14.73","14709","18646","5","0","none"
"4480","578","8","3","population of males over 80","16.40","17.73","21.07","19.47","7240","9412","3","0","Generally people tend to live longer, and I expect that trend to hold, baring a major health event or major war."
